pcode,day,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,ACT_WALKING_ep_0,ACT_WALKING_ep_1,ACT_WALKING_ep_2,ACT_WALKING_ep_3,ACT_WALKING_ep_4,ACT_RUNNING_ep_0,ACT_RUNNING_ep_1,ACT_RUNNING_ep_2,ACT_RUNNING_ep_3,ACT_RUNNING_ep_4,ACT_STILL_ep_0,ACT_STILL_ep_1,ACT_STILL_ep_2,ACT_STILL_ep_3,ACT_STILL_ep_4,ACT_FOOT_ep_0,ACT_FOOT_ep_1,ACT_FOOT_ep_2,ACT_FOOT_ep_3,ACT_FOOT_ep_4,ACT_UNKNOWN_ep_0,ACT_UNKNOWN_ep_1,ACT_UNKNOWN_ep_2,ACT_UNKNOWN_ep_3,ACT_UNKNOWN_ep_4,CON_DUR_ep_0,CON_DUR_ep_1,CON_DUR_ep_2,CON_DUR_ep_3,CON_DUR_ep_4,CON_CNT_ep_0,CON_CNT_ep_1,CON_CNT_ep_2,CON_CNT_ep_3,CON_CNT_ep_4,SLP_DUR,SLP_START,SLP_END,stress_binary_personal
P058,2013-04-03 00:00:00-04:00,13853.42,59.711937,3486.6023,9686.084,621.0217,3.6666667,1.3333334,2.3333333,2.6666667,2.0,46948.668,2236.3333,10372.667,14947.333,19392.334,3858.6667,10.0,803.6667,2231.3333,813.6667,192.66667,0.0,2.6666667,186.66667,3.3333333,79265.336,20958.334,20002.666,18547.666,19756.666,4051.3333,10.0,806.3333,2418.0,817.0,894.3333,72.0,169.33333,349.0,304.0,18105.334,67.333336,5086.0,7014.6665,5937.3335,21.0,0.6666667,3.3333333,10.666667,6.3333335,4.4019446,42.864445,96.00222,0
P058,2013-04-04 00:00:00-04:00,69422.56,64.29852,61653.98,6891.775,812.5108,3.6666667,1.3333334,2.3333333,2.6666667,2.3333333,51637.668,882.3333,13913.667,18240.0,18601.666,5068.0,1.6666666,2483.6667,1767.0,815.6667,191.33333,0.0,11.666667,176.33333,3.3333333,72351.664,20996.666,17135.666,18773.334,15446.0,5259.3335,1.6666666,2495.3333,1943.3334,819.0,2653.6667,64.333336,1708.3334,551.6667,329.33334,18550.334,0.0,6724.0,6776.3335,5050.0,23.0,0.0,6.3333335,11.0,5.6666665,4.9220834,31.304445,88.60333,0
P058,2013-04-05 00:00:00-04:00,62950.52,64.82545,58864.684,3532.8147,488.19614,3.6666667,1.3333334,2.6666667,2.0,2.0,54219.0,1184.6666,15183.0,19249.666,18601.666,4172.3335,1.6666666,2827.6667,1070.3334,272.66666,87.333336,0.0,11.666667,72.333336,3.3333333,72543.664,20763.666,16484.334,19358.334,15937.333,4259.6665,1.6666666,2839.3333,1142.6666,276.0,2660.6667,64.333336,1774.0,517.6667,304.66666,21081.334,0.0,8057.3335,6694.6665,6329.3335,23.666666,0.0,7.3333335,11.0,5.3333335,4.549907,33.97333,88.294815,0
P058,2013-04-06 00:00:00-04:00,68876.18,42.80141,58638.73,6975.8037,3218.8462,3.3333333,1.0,2.0,2.3333333,1.6666666,49396.332,938.6667,12542.0,17080.334,18835.334,3892.0,0.0,2575.0,894.0,423.0,14.333333,0.0,12.666667,1.6666666,0.0,72763.664,20763.666,16685.334,19438.334,15876.333,3906.3333,0.0,2587.6667,895.6667,423.0,2994.6667,0.0,1819.0,697.6667,478.0,25261.334,0.0,6843.6665,8396.0,10021.667,28.666666,0.0,8.666667,10.0,10.0,5.351852,33.426666,94.163704,0
P058,2013-04-07 00:00:00-04:00,13564.793,51.897755,789.0122,9678.463,3045.4202,4.0,1.0,2.0,2.6666667,1.6666666,39893.668,1522.6666,9736.333,14800.333,13834.333,2728.3333,3.6666667,597.0,1705.3334,422.33334,2.6666667,0.0,1.0,1.6666666,0.0,79344.664,20484.666,20174.334,18607.666,20078.0,2731.0,3.6666667,598.0,1707.0,422.33334,1342.6666,6.6666665,225.66667,660.6667,449.66666,20449.666,0.0,2718.0,8516.333,9215.333,26.0,0.0,6.3333335,9.0,10.666667,5.7454166,36.75778,100.64333,0
P058,2013-04-08 00:00:00-04:00,13592.352,49.421505,809.0612,9679.025,3054.8438,4.0,1.0,2.0,2.6666667,1.6666666,35297.668,918.3333,11172.0,14654.667,8552.667,2648.3333,3.6666667,582.6667,1704.6666,357.33334,2.6666667,0.0,1.0,1.6666666,0.0,79941.664,20608.666,20374.0,18674.334,20284.666,2651.0,3.6666667,583.6667,1706.3334,357.33334,1365.0,6.6666665,173.33333,732.0,453.0,19259.0,0.0,2803.6667,6825.6665,9629.667,27.0,0.0,6.6666665,7.6666665,12.666667,6.95375,31.253334,104.80556,0
P058,2013-04-09 00:00:00-04:00,15421.989,56.122143,853.35913,6889.8315,7622.6763,3.6666667,1.0,2.0,2.3333333,1.6666666,37804.0,738.0,15110.667,14745.333,7210.0,3352.3333,6.0,490.33334,1969.3334,886.6667,142.0,0.0,0.0,1.6666666,140.33333,79901.336,20740.666,20706.0,18848.334,19606.334,3494.3333,6.0,490.33334,1971.0,1027.0,1080.0,7.6666665,61.666668,418.33334,592.3333,17405.666,0.0,4228.6665,4726.0,8451.0,27.333334,0.0,8.333333,6.6666665,12.333333,6.2222223,28.302221,96.00222,1
P058,2013-04-10 00:00:00-04:00,40465.176,46.91517,688.7516,31911.004,7818.5034,3.3333333,1.0,2.6666667,2.0,1.6666666,43734.332,749.6667,13598.0,17025.334,12361.333,4391.6665,2.3333333,895.6667,2087.6667,1406.0,216.0,0.0,5.0,70.666664,140.33333,77553.336,21201.0,20208.666,17306.0,18837.666,4607.6665,2.3333333,900.6667,2158.3333,1546.3334,2380.6667,1.0,46.333332,1662.6666,670.6667,25201.0,0.0,6167.3335,6298.6665,12735.0,32.0,0.0,7.6666665,10.333333,14.0,6.2222223,28.302221,96.00222,0
P058,2013-04-12 00:00:00-04:00,48477.445,52.230816,910.5432,46187.574,1327.096,4.0,1.0,3.0,2.0,2.5,44444.5,899.0,8089.5,16532.5,18923.5,4609.0,0.0,1465.5,1807.0,1336.5,116.0,0.0,10.0,106.0,0.0,76373.5,21084.5,19440.5,16490.0,19358.5,4725.0,0.0,1475.5,1913.0,1336.5,2936.5,0.0,114.0,2586.5,236.0,27828.5,0.0,8842.0,7787.5,11199.0,31.0,0.0,8.0,11.5,11.5,0.0,0.0,0.0,1
P058,2013-04-13 00:00:00-04:00,10496.379,40.296337,367.8054,8781.011,1307.2656,3.5,1.0,1.5,2.0,2.5,40911.0,0.0,10327.5,16532.5,14051.0,3017.0,0.0,927.0,973.5,1116.5,121.5,0.0,2.5,119.0,0.0,80069.5,21317.5,20293.0,18976.0,19483.0,3138.5,0.0,929.5,1092.5,1116.5,1795.5,0.0,101.0,1240.5,454.0,25251.0,0.0,8787.0,8041.5,8422.5,30.0,0.0,12.0,6.5,11.5,6.877222,27.106667,100.04667,0
P058,2013-04-14 00:00:00-04:00,7228.7397,37.731297,260.28467,6044.3354,886.3885,3.0,1.0,1.3333334,2.0,2.0,45969.668,6691.3335,14085.0,15780.333,9413.0,2486.3333,0.0,618.0,1062.0,806.3333,81.0,0.0,1.6666666,79.333336,0.0,80314.664,21410.0,20726.334,18052.666,20125.666,2567.3333,0.0,619.6667,1141.3334,806.3333,2580.3333,0.0,67.333336,2210.3333,302.66666,25461.0,292.66666,8223.667,10308.667,6636.0,32.0,0.6666667,11.333333,9.0,11.0,6.877222,27.106667,100.04667,0
P058,2013-04-15 00:00:00-04:00,6966.8545,33.571774,259.5406,6297.08,376.66162,3.0,1.0,1.6666666,2.3333333,1.6666666,41156.668,6691.3335,13571.0,14770.667,6123.6665,2719.0,0.0,412.0,1728.6666,578.3333,95.333336,0.0,1.0,81.0,13.333333,79540.0,21592.666,20980.666,17264.666,19702.0,2814.3333,0.0,413.0,1809.6666,591.6667,3822.0,0.0,201.0,2518.6667,1102.3334,21076.334,292.66666,7652.6665,9407.667,3723.3333,33.333332,0.6666667,13.0,12.0,7.6666665,6.877222,27.106667,100.04667,0
P058,2013-04-16 00:00:00-04:00,8207.543,39.098026,7126.8057,613.65424,427.98514,3.0,1.0,2.0,2.3333333,1.6666666,31050.334,6973.3335,11646.333,7571.3335,4859.3335,2314.3333,0.0,588.6667,1334.0,391.66666,24.333334,0.0,4.3333335,6.6666665,13.333333,78466.336,21593.334,20051.0,17696.666,19125.334,2338.6667,0.0,593.0,1340.6666,405.0,5572.6665,0.0,950.3333,2556.3333,2066.0,19743.334,292.66666,7074.3335,8371.333,4005.0,37.333332,0.6666667,13.0,13.0,10.666667,0.0,0.0,0.0,0
P058,2013-04-17 00:00:00-04:00,8471.124,40.63791,7342.107,456.08795,632.2912,3.6666667,1.0,2.3333333,2.3333333,2.0,26174.0,282.0,8893.0,5383.6665,11615.333,3677.0,0.0,832.0,1555.6666,1289.3334,178.33333,0.0,88.0,6.6666665,83.666664,77866.336,21592.666,19724.666,18541.334,18007.666,3855.3333,0.0,920.0,1562.3334,1373.0,4651.3335,0.0,951.0,1488.0,2212.3333,22446.334,0.0,7882.0,6029.0,8535.333,38.0,0.0,11.0,15.0,12.0,6.5572224,27.975555,98.35555,0
P058,2013-04-18 00:00:00-04:00,8108.5703,40.515884,7235.0356,289.5376,543.48083,3.6666667,1.0,2.0,2.3333333,2.0,36084.0,7482.0,13915.0,3516.0,11171.0,3976.0,0.0,707.3333,1143.0,2125.6667,250.66667,0.0,95.666664,81.333336,73.666664,77676.0,21511.0,19859.666,19007.0,17298.334,4226.6665,0.0,803.0,1224.3334,2199.3333,3727.3333,59.333332,756.6667,1097.3334,1814.0,33875.668,0.0,5798.0,11133.667,16944.0,34.666668,0.0,7.0,13.333333,14.333333,6.5572224,27.975555,98.35555,0
P058,2013-04-19 00:00:00-04:00,1602.0044,67.76975,585.2007,524.5781,424.45584,4.3333335,1.3333334,2.0,2.6666667,2.0,47372.332,9128.333,13747.667,8172.3335,16324.0,5103.3335,648.3333,698.6667,1740.6666,2015.6666,268.66666,0.0,96.0,85.0,87.666664,77050.664,20449.666,20156.0,18465.334,17979.666,5372.0,648.3333,794.6667,1825.6666,2103.3333,2395.0,178.33333,175.33333,813.0,1228.3334,40338.5,0.0,6423.5,12914.5,21000.5,29.5,0.0,5.0,13.0,11.5,4.7440276,39.375557,95.25,0
P058,2013-04-20 00:00:00-04:00,10412.149,69.97728,4605.239,5512.415,224.51868,3.6666667,1.3333334,1.6666666,2.6666667,1.6666666,49545.332,16328.333,13492.667,6071.0,13653.333,3952.0,648.3333,545.6667,1702.0,1056.0,198.0,0.0,95.666664,85.0,17.333334,77034.664,20439.666,20021.334,17603.666,18970.0,4150.0,648.3333,641.3333,1787.0,1073.3334,3253.6667,178.33333,401.33334,1592.0,1082.0,46687.0,0.0,3327.0,18013.0,25347.0,21.0,0.0,6.0,6.0,9.0,2.9308333,50.775555,92.14445,0
P058,2013-04-21 00:00:00-04:00,10330.502,67.524086,4491.9014,5592.432,178.64421,3.3333333,1.3333334,1.3333334,2.6666667,1.3333334,53276.668,16328.333,11618.333,8093.6665,17236.334,3271.0,648.3333,390.0,1961.3334,271.33334,109.666664,0.0,87.0,8.666667,14.0,78393.0,20268.666,20051.0,17622.334,20451.0,3380.6667,648.3333,477.0,1970.0,285.33334,2780.0,119.0,395.33334,1596.3334,669.3333,11317.0,0.0,0.0,0.0,11317.0,26.0,0.0,0.0,0.0,26.0,2.9308333,50.775555,92.14445,1
P058,2013-04-22 00:00:00-04:00,10104.597,36.32679,4506.884,5264.624,296.76202,3.0,1.0,1.6666666,2.0,1.3333334,48821.332,14633.667,11215.0,6498.6665,16474.0,1878.3334,0.0,330.0,1146.6666,401.66666,149.33333,0.0,146.66667,0.0,2.6666667,80690.664,21330.666,20329.334,19089.666,19941.0,2027.6666,0.0,476.66666,1146.6666,404.33334,2640.3333,0.0,410.66666,1176.0,1053.6666,10378.0,65.5,4654.0,0.0,5658.5,16.0,0.5,2.5,0.0,13.0,0.0,0.0,0.0,0
P058,2013-04-23 00:00:00-04:00,1699.206,30.173328,272.5058,1099.8177,296.70917,3.3333333,1.0,1.6666666,2.3333333,1.3333334,51305.668,14633.667,12768.333,10195.667,13708.0,3224.0,0.0,244.0,2165.3333,814.6667,89.333336,0.0,63.333332,23.333334,2.6666667,80043.336,21326.666,20714.666,18365.666,19636.334,3313.3333,0.0,307.33334,2188.6667,817.3333,2354.0,0.0,244.0,979.3333,1130.6666,10378.0,65.5,4654.0,0.0,5658.5,16.0,0.5,2.5,0.0,13.0,0.0,0.0,0.0,1
P058,2013-04-24 00:00:00-04:00,7308.149,40.408417,295.1959,6471.7163,500.82837,3.3333333,1.0,2.0,2.0,1.6666666,40443.332,8127.6665,9849.0,13437.333,9029.333,3658.3333,0.0,248.33333,2287.6667,1122.3334,313.66666,0.0,63.333332,28.0,222.33333,79539.0,21572.666,21005.334,17957.334,19003.666,3972.0,0.0,311.66666,2315.6667,1344.6666,2692.0,0.0,248.33333,1288.0,1155.6666,9439.0,131.0,9308.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,7.176111,36.626667,111.95778,0
P058,2013-04-25 00:00:00-04:00,7358.1865,43.101616,60.888,6723.3433,530.85345,3.3333333,1.0,1.3333334,2.3333333,2.0,41584.668,8909.333,10758.0,17575.334,4342.0,4343.3335,63.0,71.666664,2606.6667,1602.0,318.66666,0.0,0.0,28.0,290.66666,77575.664,21356.0,21230.0,16373.667,18616.0,4662.0,63.0,71.666664,2634.6667,1892.6666,3071.3333,9.0,64.333336,2302.6667,695.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176111,36.626667,111.95778,0
P058,2013-04-26 00:00:00-04:00,6998.5645,48.181664,283.64133,6143.898,522.8436,3.6666667,1.0,2.0,2.3333333,2.0,30771.0,1745.3334,8283.333,17708.666,3033.6667,2980.3333,63.0,450.0,1278.3334,1189.0,295.33334,0.0,0.0,4.6666665,290.66666,79750.336,21255.0,20850.334,18609.0,19036.0,3275.6667,63.0,450.0,1283.0,1479.6666,2113.0,9.0,77.0,1408.6666,618.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4844446,39.28,109.077774,0
P058,2013-04-27 00:00:00-04:00,7110.112,36.598606,3057.6685,3424.7136,591.13135,4.0,1.0,2.3333333,2.3333333,2.6666667,36623.668,7334.0,13077.0,12975.333,3237.3333,3459.3333,63.0,848.0,723.3333,1825.0,80.0,0.0,0.0,0.0,80.0,78080.664,21126.666,19955.666,18934.666,18063.666,3539.3333,63.0,848.0,723.3333,1905.0,2754.6667,9.0,394.0,1423.3334,928.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792778,41.933334,106.19778,0
P058,2013-04-28 00:00:00-04:00,6609.264,32.38952,3063.647,3188.6787,324.5489,3.0,1.0,2.3333333,2.0,2.0,29088.334,7122.6665,11350.333,9044.333,1571.0,2333.3333,5.3333335,791.0,400.0,1137.0,9.0,0.0,0.0,0.0,9.0,81455.0,21278.0,20203.0,20461.666,19512.334,2342.3333,5.3333335,791.0,400.0,1146.0,1318.3334,0.0,403.33334,451.33334,463.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9009724,42.627777,107.757774,0
P058,2013-04-29 00:00:00-04:00,6457.356,58.04946,3072.2134,2954.8953,372.1977,2.6666667,1.0,2.3333333,1.3333334,2.0,26880.0,7086.6665,10692.0,4790.3335,4311.0,2047.3334,5.3333335,791.3333,113.666664,1137.0,14.333333,0.0,5.3333335,0.0,9.0,81006.336,21249.0,19989.666,20506.666,19261.0,2061.6667,5.3333335,796.6667,113.666664,1146.0,1316.3334,0.0,404.0,448.0,464.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984028,36.856667,102.65111,0
P058,2013-04-30 00:00:00-04:00,1295.3364,95.9647,522.60913,321.13843,355.62418,2.3333333,1.0,1.6666666,1.3333334,1.6666666,31846.666,8004.0,10690.0,7837.0,5315.6665,1383.0,5.3333335,389.0,646.0,342.66666,107.333336,0.0,5.3333335,102.0,0.0,83215.664,21322.334,20908.334,20493.0,20492.0,1490.3334,5.3333335,394.33334,748.0,342.66666,412.0,0.0,82.666664,55.666668,273.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984028,36.856667,102.65111,0
P058,2013-05-01 00:00:00-04:00,1756.0343,96.64206,732.23364,305.82764,621.33093,3.3333333,1.0,2.3333333,1.3333334,2.3333333,33541.0,7575.3335,15140.0,4634.3335,6191.3335,2185.3333,0.0,609.3333,646.0,930.0,107.333336,0.0,5.3333335,102.0,0.0,81758.0,21244.666,20325.666,20359.666,19828.0,2292.6667,0.0,614.6667,748.0,930.0,462.33334,0.0,245.66667,4.0,212.66667,16763.0,0.0,4538.0,2683.0,9542.0,24.0,0.0,6.0,8.0,10.0,5.958889,30.391111,95.98444,0
P058,2013-05-02 00:00:00-04:00,6369.1187,65.58152,602.32,4886.323,814.8941,4.0,1.0,1.6666666,2.0,3.3333333,47939.332,14679.667,19728.0,8269.667,5262.0,3190.0,0.0,226.33333,1350.0,1613.6666,601.0,0.0,0.0,238.66667,362.33334,80880.0,21272.0,20978.0,19684.0,18946.0,3791.0,0.0,226.33333,1588.6666,1976.0,613.6667,0.0,172.33333,84.333336,357.0,8583.5,0.0,2339.0,1473.5,4771.0,13.5,0.0,4.0,4.5,5.0,0.0,0.0,0.0,0
P058,2013-05-03 00:00:00-04:00,6527.2686,28.999607,569.37463,5159.3467,769.5478,4.6666665,1.0,2.0,2.3333333,3.6666667,33053.0,7501.6665,14173.0,5348.3335,6030.0,3005.6667,3.3333333,463.66666,933.0,1605.6666,839.3333,0.0,149.33333,219.66667,470.33334,80209.664,21300.0,20550.0,19643.0,18716.666,3845.0,3.3333333,613.0,1152.6666,2076.0,1091.3334,1.6666666,172.33333,498.66666,418.66666,8583.5,0.0,2339.0,1473.5,4771.0,13.5,0.0,4.0,4.5,5.0,0.0,0.0,0.0,0
P058,2013-05-06 00:00:00-04:00,1452.4049,57.254368,1255.3025,68.83975,71.00832,4.0,1.0,4.0,1.0,1.0,417.0,57.0,340.0,20.0,0.0,2864.0,0.0,472.0,2392.0,0.0,1169.0,0.0,1163.0,6.0,0.0,79768.0,21595.0,19951.0,16628.0,21594.0,4033.0,0.0,1635.0,2398.0,0.0,2576.0,0.0,5.0,2571.0,0.0,12850.0,0.0,3673.0,8026.0,1151.0,39.0,0.0,10.0,19.0,10.0,5.1055555,44.206665,102.973335,0
P058,2013-05-07 00:00:00-04:00,2467.73,58.667656,676.87744,933.8382,798.34674,4.5,1.0,2.5,1.5,3.0,10521.0,386.5,6708.0,613.0,2813.5,3036.0,0.0,236.0,1808.5,991.5,1048.0,0.0,581.5,340.5,126.0,80769.5,21595.5,20768.0,18161.0,20245.0,4084.0,0.0,817.5,2149.0,1117.5,1525.0,0.0,7.5,1285.5,232.0,13430.5,1248.0,2874.0,7960.5,1348.0,35.5,2.5,9.5,16.0,7.5,5.0481944,40.50111,98.80889,0
P058,2013-05-08 00:00:00-04:00,2450.9482,263.93448,705.1808,641.36816,840.46484,4.3333335,1.6666666,2.6666667,1.3333334,3.0,16216.667,5031.0,7061.6665,2247.6667,1876.3334,3698.6667,315.33334,668.6667,1206.6666,1508.0,1095.0,5.0,491.66666,227.0,371.33334,79321.336,21134.666,20278.0,19102.666,18806.0,4793.6665,320.33334,1160.3334,1433.6666,1879.3334,1659.3334,87.333336,18.0,859.6667,694.3333,12987.333,832.0,1916.0,5914.3335,4325.0,37.666668,1.6666666,6.3333335,16.333334,13.333333,5.0481944,40.50111,98.80889,0
P058,2013-05-09 00:00:00-04:00,7253.1533,268.22534,309.92108,5810.6025,864.40454,4.0,1.6666666,1.6666666,2.0,3.0,21230.666,5050.0,6987.6665,3874.0,5319.0,4058.6667,801.0,511.33334,1238.3334,1508.0,1163.0,5.0,104.0,682.6667,371.33334,77871.0,19884.334,20584.0,18831.666,18571.0,5221.6665,806.0,615.3333,1921.0,1879.3334,1729.6666,620.0,16.333334,399.0,694.3333,11757.667,3885.6667,691.6667,3239.0,3941.3333,26.0,3.0,3.0,10.0,10.0,5.2968054,46.44,106.736664,0
P058,2013-05-10 00:00:00-04:00,7100.288,270.51123,620.04114,5233.2646,976.4709,3.6666667,1.6666666,2.3333333,1.6666666,2.3333333,19956.0,6286.0,4664.6665,3505.6667,5499.6665,3845.6667,804.6667,735.0,830.6667,1475.3334,1168.0,5.0,325.33334,457.66666,380.0,77710.336,19575.666,19924.666,19463.666,18746.334,5013.6665,809.6667,1060.3334,1288.3334,1855.3334,1644.0,684.6667,15.333333,400.0,544.0,16069.667,3053.6667,1803.0,3017.3333,8195.667,23.666666,1.3333334,3.0,7.3333335,12.0,5.9995832,48.95778,114.87666,0
P058,2013-05-11 00:00:00-04:00,6404.994,76.51444,395.4269,5239.6436,693.4092,2.6666667,1.0,1.6666666,1.6666666,1.6666666,37017.332,8712.667,7381.0,8224.667,12699.0,2172.0,489.33334,223.66667,830.6667,628.3333,771.6667,0.0,221.33333,457.66666,92.666664,81020.336,20036.666,20685.0,19666.666,20632.0,2943.6667,489.33334,445.0,1288.3334,721.0,1006.3333,597.3333,7.3333335,397.33334,4.3333335,25500.0,3053.6667,2721.6667,8268.667,11456.0,15.666667,1.3333334,4.3333335,5.0,5.0,5.9995832,48.95778,114.87666,0
P058,2013-05-12 00:00:00-04:00,3077.7227,76.44368,393.38843,624.706,1983.1844,2.3333333,1.0,1.6666666,1.3333334,2.0,48759.332,15874.667,14541.667,9006.333,9336.667,2467.6667,3.6666667,223.66667,469.33334,1771.0,1089.6666,0.0,221.33333,100.333336,768.0,81614.664,21272.666,20909.334,20416.334,19016.334,3557.3333,3.6666667,445.0,569.6667,2539.0,673.3333,64.666664,7.3333335,594.3333,7.0,33796.332,0.0,3320.0,13380.333,17096.0,25.0,0.0,4.6666665,10.666667,9.666667,6.396389,41.831112,110.924446,1
P058,2013-05-13 00:00:00-04:00,2926.3032,81.13532,703.21594,735.9537,1405.9983,2.3333333,1.0,2.0,1.6666666,1.3333334,56467.668,21554.334,17014.0,9197.333,8702.0,2578.0,0.0,872.3333,563.0,1142.6666,872.0,0.0,17.333334,179.33333,675.3333,81992.336,21541.0,20567.334,20200.0,19684.0,3450.0,0.0,889.6667,742.3333,1818.0,671.6667,0.0,75.666664,593.3333,2.6666667,35315.332,36.666668,4038.6667,12391.667,18848.334,27.0,0.6666667,7.0,10.333333,9.0,0.0,0.0,0.0,0
P058,2013-05-14 00:00:00-04:00,4520.9917,93.32798,700.0062,1288.4154,2439.242,3.3333333,1.0,2.0,2.0,2.3333333,32291.334,14360.333,12626.667,2647.3333,2657.0,4198.6665,0.0,872.3333,853.3333,2473.0,1446.6666,0.0,17.333334,742.3333,687.0,79228.0,21474.0,20502.666,19062.666,18188.666,5645.3335,0.0,889.6667,1595.6666,3160.0,957.0,0.0,70.666664,804.0,82.333336,31783.334,36.666668,5960.0,10385.333,15401.333,28.333334,0.6666667,7.6666665,10.0,10.0,0.0,0.0,0.0,0
P058,2013-05-15 00:00:00-04:00,3011.3518,92.50634,741.59546,742.76337,1434.4866,3.6666667,1.0,2.3333333,1.6666666,2.6666667,20101.334,7459.0,8183.6665,439.0,4019.6667,3134.6667,0.0,872.3333,385.66666,1876.6666,671.0,0.0,17.333334,642.0,11.666667,81341.0,21399.334,20418.334,20136.0,19387.334,3805.6667,0.0,889.6667,1027.6666,1888.3334,373.33334,0.0,70.666664,210.66667,92.0,26622.0,36.666668,7422.6665,6678.6665,12484.0,26.0,0.6666667,8.666667,6.3333335,10.333333,6.1997223,38.72889,106.248886,0
P058,2013-05-16 00:00:00-04:00,8581.318,88.25405,114.740654,6860.614,1517.7097,3.3333333,1.0,1.3333334,2.0,3.0,8785.333,305.33334,3683.3333,1363.0,3433.6667,3183.0,0.0,0.0,1135.0,2048.0,922.6667,0.0,0.0,911.0,11.666667,80380.0,21335.334,21306.0,18613.0,19125.666,4105.6665,0.0,0.0,2046.0,2059.6667,742.0,0.0,0.0,632.6667,109.333336,23611.0,94.666664,6205.6665,8683.333,8627.333,25.666666,1.6666666,4.6666665,8.0,11.333333,6.1997223,38.72889,106.248886,0
P058,2013-05-17 00:00:00-04:00,7661.077,85.07437,117.1957,6558.5425,900.2646,3.6666667,1.0,1.3333334,2.0,3.0,27994.666,7499.3335,9964.667,8219.333,2311.3333,2098.3333,0.0,0.0,1046.6666,1051.6666,786.3333,0.0,0.0,348.0,438.33334,80663.336,21261.334,21233.666,18726.666,19441.666,2884.6667,0.0,0.0,1394.6666,1490.0,1393.3334,0.0,1.0,1096.6666,295.66666,21281.0,94.666664,3365.6667,6838.0,10982.667,27.666666,1.6666666,2.6666667,7.6666665,15.666667,6.1997223,38.72889,106.248886,0
P058,2013-05-18 00:00:00-04:00,16923.682,215.61412,87.89309,15588.039,1032.1359,3.6666667,1.6666666,1.0,2.3333333,2.6666667,30548.334,8436.667,7701.6665,9454.667,4955.3335,3397.6667,86.0,116.666664,2296.0,899.0,1033.3334,0.0,3.6666667,522.6667,507.0,77566.0,21047.0,20960.334,16345.667,19213.0,4431.0,86.0,120.333336,2818.6667,1406.0,2674.6667,62.666668,96.333336,1987.3334,528.3333,27479.334,2299.6667,1828.6666,11605.0,11746.0,37.333332,5.0,3.6666667,13.666667,15.0,0.0,0.0,0.0,0
P058,2013-05-19 00:00:00-04:00,10610.609,221.91087,88.987915,9361.105,938.60535,3.0,1.6666666,1.0,1.6666666,2.3333333,42468.668,15636.0,12384.667,10091.333,4356.6665,2386.0,86.0,120.0,1452.3334,727.6667,685.3333,0.0,3.6666667,174.66667,507.0,79001.0,20967.334,20869.0,17861.0,19303.666,3071.3333,86.0,123.666664,1627.0,1234.6666,2238.0,62.666668,99.0,1565.3334,511.0,24167.0,2797.0,923.6667,11365.333,9081.0,35.333332,4.3333335,4.6666665,15.333333,11.0,0.0,0.0,0.0,0
P058,2013-05-20 00:00:00-04:00,10933.459,202.28891,87.56799,9108.764,1534.8381,2.0,1.6666666,1.0,1.3333334,1.6666666,29588.0,14491.333,7323.6665,3272.6667,4500.3335,2564.0,86.0,120.0,1249.3334,1108.6666,773.3333,0.0,6.3333335,174.66667,592.3333,79030.336,20883.666,20770.0,18632.334,18744.334,3337.3333,86.0,126.333336,1424.0,1701.0,1536.3334,62.666668,98.0,890.6667,485.0,20938.666,2968.6667,1870.6666,9763.667,6335.6665,35.333332,4.6666665,7.6666665,13.666667,9.333333,0.0,0.0,0.0,0
P058,2013-05-21 00:00:00-04:00,2717.915,75.04085,342.77203,552.2131,1747.8889,2.3333333,1.0,1.6666666,1.6666666,2.0,26064.666,13256.0,10509.0,1880.3334,419.33334,2291.6667,0.0,184.33333,376.0,1731.3334,1004.6667,0.0,243.0,232.0,529.6667,79210.0,20910.666,20397.0,19940.0,17962.334,3296.3333,0.0,427.33334,608.0,2261.0,762.3333,0.0,2.6666667,225.66667,534.0,13818.667,878.0,2193.3333,5924.6665,4822.6665,25.666666,2.0,7.3333335,6.6666665,9.666667,7.4480557,25.964445,103.47111,0
